date,month,permno,ticker,prc,weekly_ret,monthly_ret
2024-06-14,2024-06,23263,QBTS,1.14,-0.017240323343011066,-0.1555530096728257
2024-06-14,2024-06,22659,HOUR,1.02,-0.009709471770244615,-0.1104761179958238
2024-06-14,2024-06,15059,CHRS,1.69,1.663941562313198e-08,-0.04945107521699832
2024-06-14,2024-06,77393,LCTX,0.9194,-0.052164577197534756,-0.0027007118475390612
2024-06-14,2024-06,91814,ARAY,1.73,-0.02808965004656605,0.028247711292490596
2024-06-14,2024-06,19129,MDIA,1.59,0.4999996214910001,0.48598149075500086
2024-06-14,2024-06,77437,MBOT,1.08,9.108381131550658e-07,0.020000638571950002
2024-06-14,2024-06,15636,CNFR,0.92375,-0.08989997893568535,-0.27209586298412214
2024-06-14,2024-06,89925,DZSI,1.45,-0.12121235083335558,-0.20408193885508918
2024-06-14,2024-06,85526,NOTV,1.76,0.029240330384906033,-0.23502260937362263
2024-06-14,2024-06,91428,ASTI,0.1026,-0.07317125334942187,-0.12782028515217814
2024-06-14,2024-06,21044,PIII,0.624,0.11428479935161628,-0.10298863640618539
2024-06-14,2024-06,22210,INKT,0.9197,-0.04620183464095362,-0.02144349317029226
2024-06-14,2024-06,88287,DLA,1.04,-0.11111121048404915,-0.5084748977219415
2024-06-14,2024-06,88195,SGMO,0.5001,-0.12919979047066188,-0.36516678669929803
2024-06-14,2024-06,24092,CTNT,0.5125,-0.14583331015781464,-0.4621053087560725
2024-06-14,2024-06,23012,ALCE,0.3788,0.0798166893861223,-0.14631512947709446
2024-06-14,2024-06,24656,INHD,0.71,0.10179855074695432,-0.01893184225218214
2024-06-14,2024-06,15431,MCRB,0.7083,0.15358450340628393,-0.27620005948487547
2024-06-14,2024-06,20290,HYZN,0.485,0.024071152209160118,-0.3969949307197491
2024-06-14,2024-06,75714,CLRO,0.72,0.02695678662103851,-0.13905568706660332
2024-06-14,2024-06,13369,CLIR,0.72,-0.0971792584942851,0.005299486276879151
2024-06-14,2024-06,16458,FPAY,1.26,0.08620660374570632,0.16363706363569164
2024-06-14,2024-06,22426,DOUG,1.11,0.00909099999999996,0.01754517666913591
2024-06-14,2024-06,23273,ATXG,0.99,0.010204123811070831,-0.23152779852708383
2024-06-14,2024-06,17091,YCBD,0.649,-0.0166677665082402,-0.11144688013609216
2024-06-14,2024-06,15491,AEMD,0.693,0.18279552639789753,0.1411903666830987
2024-06-14,2024-06,22343,SWAG,1.04,-0.06306338253909538,-0.01754561888599082
2024-06-14,2024-06,22992,HNRA,1.985,0.0027555645129873074,-0.09053430802455065
2024-06-14,2024-06,19401,VINC,0.6794,-0.04578722234161903,0.2836777585222394
2024-06-14,2024-06,80912,DWSN,1.905,-0.04271370183399992,-0.0613633521861926
2024-06-14,2024-06,20331,VIRI,0.2382,0.0447364429624193,-0.0009289829237094649
2024-06-14,2024-06,24809,ATCH,1.13,0.09708746048016192,-0.13726114094355368
2024-06-14,2024-06,22272,OCEA,1.41,-0.024221200220669648,-0.17006752716890938
2024-06-14,2024-06,14137,REI,1.62,-0.006134787343694104,-0.055865778389093235
2024-06-14,2024-06,21053,BBAI,1.36,-0.055555940808020066,0.006668681524560904
2024-06-14,2024-06,15065,FGEN,1.12,0.018182158714948438,-0.25641721782003246
2024-06-14,2024-06,12573,TLPH,1.06,0.09109712712923712,-0.13592256564591887
2024-06-14,2024-06,20171,GWH,0.7497,0.07084789691598115,0.09726533989590691
2024-06-14,2024-06,22627,APCX,0.886,0.06759789814654993,0.045604492512298034
2024-06-14,2024-06,17270,REKR,1.46,-0.08176100339334114,-0.14364621602979066
2024-06-14,2024-06,16463,TOON,1.03,0.009803741045875114,-0.009618735423332359
2024-06-14,2024-06,24486,MSS,1.35,0.17391262397563811,0.18918850890394134
2024-06-14,2024-06,18089,VTAK,0.5425,0.04327048359180341,0.16999944999257477
2024-06-14,2024-06,15184,TCON,1.26,0.10526219627623168,0.15234124330716692
2024-06-14,2024-06,31051,DYNT,0.3599,-0.07242309043236206,-0.3291138682683994
2024-06-14,2024-06,21692,FREY,1.76,-0.14975829851226163,-0.17874354936242742
2024-06-14,2024-06,19456,CLOV,1.09,-0.009090105567840734,0.11818291659497948
2024-06-14,2024-06,16625,AKTS,0.1324,-0.21656898819105674,-0.387441936978441
2024-06-14,2024-06,83149,LPTH,1.22,-0.01612934973110025,-0.030769993576702626
2024-06-14,2024-06,23352,AMPX,1.09,-0.1985299913675107,-0.08633183712450765
2024-06-14,2024-06,16781,CKPT,1.95,0.031746375524999815,-0.08996595897921589
2024-06-14,2024-06,23256,FRZA,0.435,0.16935428485152904,0.007631451540890399
2024-06-14,2024-06,22886,ANTX,1.99,-0.01970432770118924,-0.01970432770118924
2024-06-14,2024-06,78003,VTNR,1.02,0.009900115181924019,-0.16398315580846679
2024-06-14,2024-06,14815,MRNS,1.465,-0.036183776342609164,-0.1760567095886627
2024-06-14,2024-06,17272,ACET,1.35,-1.290622017147136e-06,-0.16551768393032662
2024-06-14,2024-06,20578,BOLT,0.76,-0.0013149825203695453,-0.008854498382607878
2024-06-14,2024-06,22132,KORE,0.631,-0.09637677773430287,-0.33012041530901814
2024-06-14,2024-06,21707,CRBU,1.79,-0.08205219270012132,-0.21531191608183275
2024-06-14,2024-06,19649,FFIE,0.515,-0.1565662195170825,-0.1316430769292516
2024-06-14,2024-06,20572,AUUD,1.12,0.046728978789525755,-0.19166820114398808
2024-06-14,2024-06,21051,FTCI,0.4692,0.022891146117420158,-0.31866442805745165
2024-06-14,2024-06,19460,ADTX,1.62,-0.16062286818150562,-0.3219581865904898
2024-06-14,2024-06,14452,CARM,1.14,0.055554933375013604,0.14285504327188336
2024-06-14,2024-06,21417,SBEV,0.2298,-0.10792034262635808,-0.06122516551160151
2024-06-14,2024-06,21335,NITO,0.6676,0.03295682451077053,-0.4402718392299716
2024-06-14,2024-06,24511,RR,1.29,5.38215928491681e-07,0.15929114599055816
2024-06-14,2024-06,93004,CPIX,1.51,0.0863317497193894,0.03378290180547405
2024-06-14,2024-06,16975,AGAE,0.8085,0.15500035670660228,0.8540133216532741
2024-06-14,2024-06,22321,LVLU,1.78,0.017142873280342252,0.039324596453471194
2024-06-14,2024-06,90640,AYRO,0.8659,0.04375542982097769,-0.3044645747809751
2024-06-14,2024-06,20147,AEI,1.11,0.07767039617381233,0.8241747808992812
2024-06-14,2024-06,22260,BIRD,0.5272,-0.01769990112904818,-0.15182108372833647
2024-06-14,2024-06,14694,GPRO,1.37,-0.06164323266612404,-0.06578978741967034
2024-06-14,2024-06,17041,NAOV,0.82,0.02615369904571807,-0.1348411636022505
2024-06-14,2024-06,21832,KITT,0.192,0.2387089212227982,0.0007347073771784007
2024-06-14,2024-06,19797,MKTW,1.23,0.024999026127083157,-0.10769343231215234
2024-06-14,2024-06,16857,CTXR,0.6256,0.026414548744272404,-0.16315542668281502
2024-06-14,2024-06,16252,EKSO,1.055,-0.04091017021635279,-0.08260986921550251
2024-06-14,2024-06,20600,RVYL,1.5894,0.1114671071168516,-0.020272184435496277
2024-06-14,2024-06,24484,LRHC,1.17,0.03539691858592153,0.6603763904284721
2024-06-14,2024-06,23783,CETY,1.45,0.1788610944217941,-0.02222330123559757
2024-06-14,2024-06,18322,WRAP,1.22,-0.1223022553231693,0.10623030138538692
2024-06-14,2024-06,19416,EOSE,0.8144,0.18838332082438614,0.7844568788549964
2024-06-14,2024-06,23271,HPCO,0.96,0.06666619330660484,-0.09677559477961928
2024-06-14,2024-06,14419,MYMD,1.93,-0.06310700000000002,-0.23907414747246591
2024-06-14,2024-06,91742,SNOA,0.1788,-0.12780559933788316,0.03663645313100106
2024-06-14,2024-06,90081,CUTR,1.82,-0.052082848958293404,-0.27053004695248983
2024-06-14,2024-06,16964,SPCE,0.6849,-0.19023462952544534,-0.20793420803244067
2024-06-14,2024-06,21914,CAUD,0.3985,0.05339620982652704,0.2876186648461492
2024-06-14,2024-06,78091,GURE,1.47,-0.10909136302866196,-0.4046260467113868
2024-06-14,2024-06,18051,MESA,1.1,-0.1821574345541318,0.4016356033084516
2024-06-14,2024-06,23267,EFSH,0.357,-0.5006992951673119,-0.7522108871834724
2024-06-14,2024-06,89790,TELL,0.7015,-0.06266726341092721,0.347208511841518
2024-06-14,2024-06,33209,ENZ,1.16,0.026549419593699053,-0.08403258483594689
2024-06-14,2024-06,21018,RMCO,0.96,-0.2098766154900491,-0.3124109724125148
2024-06-14,2024-06,93285,AUMN,0.46,0.02222241829128846,-0.14288634437939418
2024-06-14,2024-06,15961,DRIO,1.16,-0.11450426355573384,-0.16783123847788017
2024-06-14,2024-06,19402,LYRA,0.2952,-0.07865133900023702,-0.15640207542110762
2024-06-14,2024-06,21760,RNAZ,1.2,0.09090822568621104,-0.43380296803049223
2024-06-14,2024-06,23056,STSS,0.3443,0.23449192657290663,-0.3717276752699782
2024-06-14,2024-06,15062,VANI,1.6,-0.009288595052086124,-0.22699278167133874
2024-06-14,2024-06,22589,SPEC,0.4299,0.0033860222109505234,0.4247849864392541
2024-06-14,2024-06,91488,TCRT,0.92,-0.07999982175148002,-0.3587141066904348
2024-06-14,2024-06,17344,RFL,1.43,-0.046666347752160386,-0.058824816999091145
2024-06-14,2024-06,74908,SSY,0.74,-0.05768498306616021,0.3490744553853917
2024-06-14,2024-06,18539,HYLN,1.45,0.0507253822684306,0.09459497706406284
2024-06-14,2024-06,19803,RBOT,0.2901,-0.1340296452681914,-0.07934058034907365
2024-06-14,2024-06,20297,IKT,1.41,-0.16567988056791205,-0.3423913867950775
2024-06-14,2024-06,21412,KULR,0.3644,0.3084381024955125,0.21017195865544513
2024-06-14,2024-06,83844,AWRE,1.775,-0.040539989552628386,0.001236670250285954
2024-06-14,2024-06,23235,NCPL,0.099,-0.051724537867100184,-0.15753033234330682
2024-06-14,2024-06,23625,LIPO,0.6799,0.03848974968673602,-0.2989570238240822
2024-06-14,2024-06,22194,CGTX,1.98,0.015384999999999982,-0.19441129203994245
2024-06-14,2024-06,21007,RGTI,0.9864,-0.032940000900025246,0.019048931409361813
2024-06-14,2024-06,22771,COSM,0.6599,0.06469855894943799,0.5079017040801526
2024-06-14,2024-06,22783,MODD,1.64,0.03470097244411208,-0.030672551680067106
2024-06-14,2024-06,16376,WORX,1.97,-0.034313999999999956,-0.23122003038156758
2024-06-14,2024-06,21828,ABVC,0.859,0.10553437505795271,-0.025311361260407894
2024-06-14,2024-06,34936,NTIP,1.64,-0.00906318472997103,-0.005587375703435593
2024-06-14,2024-06,22089,DTC,1.95,0.04838739469846476,2.9700298043167095e-07
2024-06-14,2024-06,24072,JNVR,0.9257,0.022873785703455995,-0.21836836378614288
2024-06-14,2024-06,85539,CTHR,1.94,-0.03960306195600005,-0.15346526998088017
2024-06-14,2024-06,15417,CETX,0.279,-0.12812378126568236,-0.4092368014367749
2024-06-14,2024-06,24172,SGD,0.489,-0.020040042994455498,-0.23893710868647644
2024-06-14,2024-06,17326,GRYP,1.3,0.02362277355772857,-0.024591179257326456
2024-06-14,2024-06,18461,SNAX,1.8701,-0.038607999999999976,-0.08070826489229599
2024-06-14,2024-06,21860,SHFS,0.606,0.08214346387250626,-0.2658904353493158
2024-06-14,2024-06,93069,FTFT,0.6774,-0.05955944531442936,-0.40019933210641834
2024-06-14,2024-06,21025,BETR,0.3401,0.00029371800743960286,0.3909086172289158
2024-06-14,2024-06,88994,RVP,1.14,-0.02564056240673762,0.028572907335854714
2024-06-14,2024-06,21534,AKLI,0.4225,-0.00047244566473925165,0.03352330982910501
2024-06-14,2024-06,22804,VIVK,1.8399,0.07911871763292644,0.2258053744263564
2024-06-14,2024-06,17323,LVO,1.82,0.06432791967866036,-0.04848674720666302
2024-06-14,2024-06,83885,MVIS,0.99,-0.07476519937095272,-0.10169212660764748
2024-06-14,2024-06,13412,IDEX,1.03,0.10752759136713497,-0.09999870025166169
2024-06-14,2024-06,82215,ENVB,0.74,-0.02631626513821783,-0.19717915658541052
2024-06-14,2024-06,75672,WWR,0.492,-0.10529183190301661,-0.04310816330327061
2024-06-14,2024-06,78071,BIOL,0.1436,-0.00965445568875234,-0.24473006674993958
2024-06-14,2024-06,14720,UAVS,0.6209,-0.01413141683694652,-0.28171298364650954
2024-06-14,2024-06,18075,AP,1.04,-0.15447203459210168,-0.41666695166671575
2024-06-14,2024-06,21735,INAB,1.09,-0.18656683995710088,-0.28865457641874726
2024-06-14,2024-06,80837,PNBK,1.91,-0.04164599999999996,-0.4494338104488387
2024-06-14,2024-06,17044,SPRO,1.36,-0.03202731073824716,-0.08450690318788323
2024-06-14,2024-06,31668,EDUC,1.99,0.1916164490053982,-0.07856784950097895
2024-06-14,2024-06,18457,MVST,0.4287,0.16780143611526466,0.21984367454750497
2024-06-14,2024-06,23178,YYAI,0.669,-0.09631209344786196,-0.47274223678640204
2024-06-14,2024-06,22266,EXFY,1.4,-0.03448332008462163,-0.013245829936719411
2024-06-14,2024-06,22667,KSCP,0.317,0.021263121891210712,0.07646229697755103
2024-06-14,2024-06,15995,SENS,0.3914,-0.045365703247672085,-0.07209496106969193
2024-06-14,2024-06,24114,IVP,1.69,-0.24553603893717724,-0.5710667960034265
2024-06-14,2024-06,15493,AQMS,0.381,-0.013464799472994171,-0.19191951595521195
2024-06-14,2024-06,20312,ONDS,0.7863,0.24041730859410904,-0.1993380042874241
2024-06-14,2024-06,19657,AMWL,0.3914,0.030541761016073865,-0.23916666407690546
2024-06-14,2024-06,22626,AMLX,1.64,-0.07344715843536265,0.10465125342993353
2024-06-14,2024-06,15186,VUZI,1.38,0.007299469578043727,0.0074622502760159914
2024-06-14,2024-06,20591,HGAS,1.05,-0.1322322141632113,-0.2160000805339508
2024-06-14,2024-06,21786,VRAR,1.11,-0.008927655327262474,-0.07272764523072339
2024-06-14,2024-06,84413,CERS,1.74,-0.02247136242180514,-0.016758583983110253
2024-06-14,2024-06,88937,MICS,1.24,-0.3368984596242691,-0.16546882727476808
2024-06-14,2024-06,20150,INVO,1.03,0.320512193946896,-0.023141387937152147
2024-06-14,2024-06,19682,PMVP,1.67,0.006023314309395067,-0.1098905814789497
2024-06-14,2024-06,22465,VINE,0.4403,-0.04282629624672463,0.24775512829055146
2024-06-14,2024-06,24051,SRFM,0.288,-0.03999964676117951,0.11744105803079097
2024-06-14,2024-06,23120,SOBR,0.2224,-0.2825802754447251,-0.5403885873721314
2024-06-14,2024-06,12592,XTNT,0.751,0.04610731860099415,-0.12499871887137848
2024-06-14,2024-06,23380,LPTV,0.161,-0.016494002091619553,-0.4922077223542741
2024-06-14,2024-06,90604,MTEM,1.305,0.10593173625804542,-0.057378496561218406
2024-06-14,2024-06,14133,NNVC,1.9,-0.26356599999999997,-0.4614116772826282
2024-06-14,2024-06,23227,GWAV,1.88,-0.06000015999999997,-0.115000939283605
2024-06-14,2024-06,19114,BKSY,0.934,-0.1019234712007826,-0.018348198177283392
2024-06-14,2024-06,10463,REFR,1.86,-0.07000013592347232,-0.2691588624281479
2024-06-14,2024-06,13455,SONN,1.65,-0.02941060519712979,-0.4028647401765505
2024-06-14,2024-06,91277,QRTEA,0.6641,-0.08952526880641176,-0.11467099448316898
2024-06-14,2024-06,24691,AMIX,1.46,0.06569270291573592,-0.5294122815098299
2024-06-14,2024-06,20580,VWE,0.1649,-0.05825291628199991,-0.6100837982972414
2024-06-14,2024-06,80812,EFOI,1.7498,0.03845747979625913,-0.1581811139869762
2024-06-14,2024-06,20294,INBS,1.98,0.015384328536000025,-0.1170178620681438
2024-06-14,2024-06,14468,PHIO,0.7105,-0.046308383566560085,-0.052192538037119984
2024-06-14,2024-06,21644,NKGN,1.35,-0.06896509563579689,-0.2395203694925062
2024-06-14,2024-06,87532,RDI,1.48,-0.013332829521944034,-0.09554144113375052
2024-06-14,2024-06,23869,TRNR,0.0855,-0.34128967936692944,-0.6047634686749255
2024-06-14,2024-06,92091,BLIN,1.08,-0.018182076658186386,-0.2136757341898473
2024-06-14,2024-06,23268,ONFO,1.52,0.6000001240062809,0.026547256828898025
2024-06-14,2024-06,17107,BOXL,0.7203,0.04345911101432831,-0.17486449457809072
2024-06-14,2024-06,24478,GPAK,0.2383,-0.07276381004541732,-0.17375186914429275
2024-06-14,2024-06,12928,AREN,0.86,-0.0227274219568262,-0.1894742423243574
2024-06-14,2024-06,22284,BJDX,0.51,0.17782984028676863,-0.8240364520139057
2024-06-14,2024-06,88173,LXRX,1.82,0.04000024786905154,-0.011764486297302534
2024-06-14,2024-06,22384,QTI,0.745,0.12878797233984063,0.020871777537172287
2024-06-14,2024-06,19251,PASG,1.05,-0.11392517881802167,-0.3033344035460971
2024-06-14,2024-06,15510,KPRX,0.462,-0.017020999999999953,-0.06288000532201699
2024-06-14,2024-06,22200,CYN,0.0892,0.002246641689067186,-0.18847045639003712
2024-06-14,2024-06,21276,XBP,1.23,0.051281800279462386,0.07361767117980222
2024-06-14,2024-06,21513,ALZN,0.4545,-0.21637918056812933,-0.331525422599419
2024-06-14,2024-06,20422,CRKN,0.0584,-0.35255006699581737,-0.6170003417648983
2024-06-14,2024-06,23669,CVKD,0.4801,0.020186845212320614,-0.0027579722195650858
2024-06-14,2024-06,84302,AULT,0.2999,-0.023127438046726456,-0.14739544070627386
2024-06-14,2024-06,19486,BIOR,0.7474,0.0497178551052091,0.031572737298829034
2024-06-14,2024-06,23397,NXU,0.392,-0.09947309451741593,-0.19430651031381652
2024-06-14,2024-06,21876,TYGO,1.6,0.006289624637175306,0.013158331813012403
2024-06-14,2024-06,22670,CDIO,0.598,-0.11721247624432307,-0.20600474665969903
2024-06-14,2024-06,10253,DSS,1.6297,-0.1238177437186484,-0.07027321299576572
2024-06-14,2024-06,21782,VEEE,0.8105,0.08066691509776791,-0.09181473581376831
2024-06-14,2024-06,22295,CMPX,1.11,-0.15267118627985632,-0.2907802466472008
2024-06-14,2024-06,22289,BRTX,1.85,0.5948274597699523,0.3407922930785434
2024-06-14,2024-06,24957,NMHI,0.6701,-0.09323481584998106,-0.2398626004162946
2024-06-14,2024-06,15543,XELB,0.7,0.019738440117005984,-0.1782746153761836
2024-06-14,2024-06,22638,CISO,0.83,0.1371415383236012,-0.20407638806337003
2024-06-14,2024-06,82567,OPK,1.25,-0.031008292767516155,-0.08759326854284544
2024-06-14,2024-06,24065,BGLC,0.442,-0.20432139007710182,0.11864460620866946
2024-06-14,2024-06,93016,CPHI,0.2579,-0.04233244148581239,-0.16019036516212615
2024-06-14,2024-06,14991,ATRA,0.511,-0.03366212674939906,-0.2964888562836766
2024-06-14,2024-06,88626,DRRX,1.65,0.08552622070673777,-0.24561358372661202
2024-06-14,2024-06,15436,QLGN,0.199,-0.005000103498727704,-0.36185126753483443
2024-06-14,2024-06,18253,ALBT,0.4504,-0.04129401288415957,0.5942396823574123
2024-06-14,2024-06,23795,MGRX,0.3199,-0.256392776191537,-0.22764438556968158
2024-06-14,2024-06,88260,PXLW,1.02,0.009901284906027374,-0.08112281253064735
2024-06-14,2024-06,19549,NUKK,0.85,0.0506803239473288,-0.5168135269103968
2024-06-14,2024-06,84819,SBET,0.84,-0.06250072683889529,-0.3181848323184172
2024-06-14,2024-06,17147,ENSC,0.52,-0.046746571356760636,-0.11913296376934468
2024-06-14,2024-06,88177,SEEL,0.9069,-0.15243122794470398,-0.5025008576256359
2024-06-14,2024-06,14239,COMM,1.29,-0.20370348065711275,-0.145832974098697
2024-06-14,2024-06,81124,MSN,0.55,0.020598879028337125,0.07664289245052758
2024-06-14,2024-06,20285,CLNN,0.3831,0.030392680254141213,0.08267468816710721
2024-06-14,2024-06,24098,SPGC,0.515,0.09878388500360558,0.01633140727834026
2024-06-14,2024-06,15489,BNED,0.0943,-0.4558568937940001,-0.7904446207599551
2024-06-14,2024-06,21263,OMIC,0.32,-0.00031272557742423324,-0.20482613414319473
2024-06-14,2024-06,76908,ASXC,0.33,-0.0060234049700761405,0.5033873620756206
2024-06-14,2024-06,22969,ZPTA,0.7086,-0.008951500921662636,-0.294282915274067
2024-06-14,2024-06,22185,BBLG,1.51,-0.01948006935674873,-0.2650619881402302
2024-06-14,2024-06,22669,TVGN,0.827,-0.001208211541148807,-0.10439781749204735
2024-06-14,2024-06,20238,BARK,1.54,0.15789383130316192,0.3923064312892779
2024-06-14,2024-06,18396,AREC,0.8906,-0.22556453818141664,-0.3641742347827607
2024-06-14,2024-06,89244,WW,1.295,-0.18038085499024092,-0.2951805028369199
2024-06-14,2024-06,16146,APVO,0.7677,-0.029579328627198365,-0.5705868802686793
2024-06-14,2024-06,16613,MTNB,0.1599,0.006293991220764461,-0.032987777733148094
2024-06-14,2024-06,91826,PRTS,1.06,3.756276745203735e-07,-0.15254294477605868
2024-06-14,2024-06,14435,NVFY,1.57,-0.04268316979576847,-0.05226862498418072
2024-06-14,2024-06,21280,DBGI,1.65,-0.004824640904576349,-0.2165776299257699
2024-06-14,2024-06,22882,HWH,0.94,0.02878366164011159,-0.05555738038387026
2024-06-14,2024-06,23008,ACON,0.2999,0.011467150272743254,-0.047001937318699616
2024-06-14,2024-06,14274,TCS,0.6101,-0.09008234562145334,-0.19427296654513881
2024-06-14,2024-06,21721,HCWB,1.12,0.07650952780836695,-0.40642244859378807
2024-06-14,2024-06,24094,MIRA,0.738,-0.028947241796503653,-0.22146015148064846
2024-06-14,2024-06,24815,UMAC,1.48,-0.14942623088978446,-0.10344795050168942
2024-06-14,2024-06,81741,SCKT,1.155,-0.01492495801611926,-0.12903221936240183
2024-06-14,2024-06,20412,AGFY,0.2743,-0.03551317060494319,0.5594406690554694
2024-06-14,2024-06,21844,FCUV,0.24485,0.02020766097035942,0.03448263597387502
2024-06-14,2024-06,18215,RVPH,1.46,0.013887577884383218,-0.0656941054091491
2024-06-14,2024-06,19352,NVVE,0.7075,-0.04585359030797398,0.33166472920919743
2024-06-14,2024-06,14296,VNCE,1.42,-0.18857255163414732,-0.3100012123227609
2024-06-14,2024-06,22765,AREB,0.31403,-0.07690981112680506,0.40238957438735934
2024-06-14,2024-06,91379,HUSA,1.23,-0.02380949219470818,-0.030076657646509686
2024-06-14,2024-06,88174,LPSN,0.6001,-0.07018944613666689,-0.1542839106156395
2024-06-14,2024-06,84757,BKYI,1.86,0.025583551957574224,-0.1561614514560994
2024-06-14,2024-06,24514,ELAB,0.5884,-0.07338698067460447,-0.12121300959248504
2024-06-14,2024-06,19494,VRME,1.6497,0.044113679985266385,-0.007041723387346321
2024-06-14,2024-06,20281,COEP,0.329,0.17123519468072423,0.06878509956433843
2024-06-14,2024-06,14431,GLYC,0.263,0.021756031026184175,0.03911549058341679
2024-06-14,2024-06,16164,KTRA,0.1833,-0.1283886943071222,-0.1298336568648869
2024-06-14,2024-06,23058,TNON,0.62,-0.03125220958677,-0.13018686144235758
2024-06-14,2024-06,15127,CTSO,0.8412,-0.05270337486737642,-0.21897615587969232
2024-06-14,2024-06,21875,RNXT,1.18,0.1568643489506818,-0.02586039274906482
2024-06-14,2024-06,12049,GORO,0.4451,-0.0529786590516409,-0.19798184716826683
2024-06-14,2024-06,77515,KOPN,0.7196,-0.042193974333350925,0.04738753233371784
2024-06-14,2024-06,21281,SLDP,1.67,0.006024383634373409,-0.06779693937671172
2024-06-14,2024-06,91269,CBAT,1.65,0.018518007912727175,-0.16463392665273913
2024-06-14,2024-06,15132,OCGN,1.42,-0.11250051685387075,-0.10404791272140823
2024-06-14,2024-06,24250,ABAT,1.06,-0.1846159811245799,-0.09420296548702178
2024-06-14,2024-06,22660,IDAI,0.5245,-0.10647305289527631,-0.1623407301347093
2024-06-14,2024-06,77624,INTZ,1.33,-0.022060049118662217,-0.2715241309428904
2024-06-14,2024-06,23466,CTM,0.183,-0.05230895633916599,-0.1479613142768983
2024-06-14,2024-06,20402,VLD,0.1242,-0.13146838095295088,-0.17199949914407608
2024-06-14,2024-06,19540,ALVR,0.7612,0.011561522933027701,-0.04186031294685355
2024-06-14,2024-06,19388,DNMR,0.6476,0.027936162152774058,-0.2263702906667876
2024-06-14,2024-06,12017,XWEL,1.79,0.1474359999999999,0.01742951025236872
2024-06-14,2024-06,22347,TIVC,0.4042,-0.008827764414017447,-0.052937350764119206
2024-06-14,2024-06,17140,DLPN,1.03,-0.055045686559159646,-0.14363728000376386
2024-06-14,2024-06,76963,ERNA,1.9199,-0.005233277974811101,-0.09349941376537163
2024-06-14,2024-06,20280,BCAB,1.59,0.046053536769543824,-0.09271391546853458
2024-06-14,2024-06,22196,CNTX,1.96,0.1060820580116999,-0.17030178358297254
2024-06-14,2024-06,19331,MPLN,0.4351,0.056325276057883844,-0.27658807962469056
2024-06-14,2024-06,22776,HTCR,0.74,0.02777872041808127,-0.04438370865557273
2024-06-14,2024-06,18195,EQ,0.713,-0.10986290905964569,-0.5378669794954326
2024-06-14,2024-06,21686,ZVIA,0.759,-0.1831682129171931,-0.20723279482829304
2024-06-14,2024-06,23041,NUTX,0.5393,-0.12051618060736269,-0.12835354210877026
2024-06-14,2024-06,12877,VATE,0.6168,-0.021107656592589286,-0.009501013988932328
2024-06-14,2024-06,14934,LGMK,0.68,-0.015919063296110036,-0.22784738214926392
2024-06-14,2024-06,18402,HOTH,0.96,-0.11926661290328411,-0.22282235329235023
2024-06-14,2024-06,16992,OPTN,1.155,0.08962225073770713,-0.037038085896645256
2024-06-14,2024-06,19533,BFLY,0.9082,0.013728616692109785,-0.1548926819064652
2024-06-14,2024-06,21833,MOBX,1.84,-0.08457714557958518,-0.23901662495806353
2024-06-14,2024-06,21780,UNCY,0.6489,-0.16346618555851777,-0.4305696616003889
2024-06-14,2024-06,21790,IVVD,1.58,-0.0650876789846414,-0.402172343805137
2024-06-14,2024-06,23423,NXL,0.8992,0.24889019680580438,0.33764655663430254
2024-06-14,2024-06,21323,NXPL,1.085,-0.056520540503297356,-0.07692241965970636
2024-06-14,2024-06,23998,BOF,1.45,0.03571554796278509,-0.5475523016475707
2024-06-14,2024-06,16795,PIXY,1.82,0.22147719450621817,-0.1247742479816536
2024-06-14,2024-06,82621,MLSS,0.72,-0.013698866565405532,-0.061272949603233484
2024-06-14,2024-06,17263,EYEN,0.6309,-0.1698682181186837,-0.2647273832428332
2024-06-14,2024-06,14442,TRVN,0.4,0.0010005791144611642,-0.4410257464685313
2024-06-14,2024-06,15580,AAME,1.83,0.028090899210119646,0.011975455596149542
2024-06-14,2024-06,92130,TOVX,0.257,-0.0254072720862506,-0.05517824478562905
2024-06-14,2024-06,19196,PRCH,1.72,-0.09947633159863689,-0.316549952904694
2024-06-14,2024-06,84607,EMKR,0.861,-0.035294581569389805,0.45859227092458954
2024-06-14,2024-06,80960,CARV,1.74,-0.16430609664992313,-0.3513289340529191
2024-06-14,2024-06,22312,IOBT,1.31,0.062449512188549994,-0.008474730283929754
2024-06-14,2024-06,93434,SANW,0.2616,-0.04281052032231503,0.1392395027395299
2024-06-14,2024-06,23849,TPET,0.31,0.34665423287842323,0.28839917647315017
2024-06-14,2024-06,20552,BHIL,0.1645,-0.045823360332224894,-0.1828425863756057
2024-06-14,2024-06,18377,GOSS,0.52,-0.05178683249896765,0.5269455195607804
2024-06-14,2024-06,21090,RCAT,1.04,0.2826847544944717,0.14999990672774333
2024-06-14,2024-06,18419,PHGE,0.34,-0.030510461386,-0.15974906477362472
2024-06-14,2024-06,81761,OBLG,0.1621,-0.37677805122362007,-0.18646385447177305
2024-06-14,2024-06,24279,PODC,1.77,-0.016667141486583104,-0.11578931112814483
2024-06-14,2024-06,19616,SST,1.44,0.014083029451437579,0.18749741204493087
2024-06-14,2024-06,88779,ICAD,1.52,0.006622863958969161,-0.10345060918911086
2024-06-14,2024-06,87753,USIO,1.64,0.11830957599594427,-0.03164497401579702
2024-06-14,2024-06,90679,JVA,1.34,0.022900247781673544,0.4552225424784362
2024-06-14,2024-06,22291,BTBD,1.5,0.04166636924428624,0.20643731570310675
