date,ticker,permno,weekly_ret,weekly_mentions,benchmark_ret,abnormal_ret,group,mean_sentiment_value,mean_weekly_confidence,post_count
2024-03-01,OLPX,21949,-0.1128002239721178,0,0.04063895872105561,-0.15343918269317341,no_mentions,0.7795227766036987,0.7795227766036987,1
2024-03-01,RXT,19576,-0.0386469999999999,0,0.04063895872105561,-0.07928595872105551,no_mentions,0.6607410162687302,0.6607410162687302,2
2024-03-08,IHRT,18845,-0.0981309999999999,0,-0.007509873373567788,-0.09062112662643211,no_mentions,0.6067202091217041,0.6067202091217041,1
2024-03-08,AKTS,16625,0.0539681655465662,0,-0.007509873373567788,0.06147803892013399,top25,0.071295736403,0.7803414610575656,82
2024-03-08,JAGX,15375,-0.0790969724644421,10,-0.007509873373567788,-0.07158709909087431,top25,0.1333366529186173,0.7686682644571577,101
2024-03-08,AMPE,12789,-0.0091454194578857,0,-0.007509873373567788,-0.001635546084317912,bottom25,0.074481249816956,0.7488030437628429,31
2024-03-08,LODE,12840,-0.1090739620401006,1,-0.007509873373567788,-0.10156408866653281,top25,0.116394129594167,0.820498247198364,75
2024-03-08,FFIE,19649,-0.3282830173869334,1,-0.007509873373567788,-0.3207731440133656,top25,0.0899232091272578,0.7705921131306771,68
2024-03-08,SLS,92594,0.2600007952328373,2,-0.007509873373567788,0.2675106686064051,top25,0.0164121973514556,0.7630125386126311,75
2024-03-08,EAF,17672,0.0588235501539327,0,-0.007509873373567788,0.06633342352750049,no_mentions,-0.902265727519989,0.902265727519989,1
2024-03-08,EVA,15313,0.8282525008297903,21,-0.007509873373567788,0.8357623742033581,top25,-0.0227448230280595,0.7378388416737017,34
2024-03-08,HYLN,18539,-0.0107521743893765,0,-0.007509873373567788,-0.0032423010158087115,no_mentions,0.1047413945198059,0.7635716795921326,6
2024-03-08,AGRX,14645,-0.123529386225004,0,-0.007509873373567788,-0.11601951285143622,bottom25,-0.048681728541851,0.785982628663381,16
2024-03-08,GWAV,23227,-0.3257757411672133,0,-0.007509873373567788,-0.3182658677936455,top25,0.1609328168409842,0.8094264196852843,27
2024-03-08,VTNR,78003,-0.0851057517381699,0,-0.007509873373567788,-0.0775958783646021,bottom25,0.1763008534908294,0.7437588274478912,8
2024-03-08,VEEE,21782,-0.0314964402506459,0,-0.007509873373567788,-0.023986566877078112,bottom25,0.0,0.8321548998355865,2
2024-03-08,IOBT,22312,0.0340907181043201,0,-0.007509873373567788,0.04160059147788789,bottom25,0.0,0.945495903491974,1
2024-03-08,AMWL,19657,-0.0283028598629153,0,-0.007509873373567788,-0.020792986489347513,no_mentions,0.0,0.7645812630653381,1
2024-03-08,BKSY,19114,0.0211264201211129,0,-0.007509873373567788,0.02863629349468069,no_mentions,0.0,0.7335054278373718,1
2024-03-08,RXT,19576,-0.101381757225882,0,-0.007509873373567788,-0.09387188385231421,no_mentions,0.6607410162687302,0.6607410162687302,2
2024-03-08,AEVA,19224,0.2815530164429982,0,-0.007509873373567788,0.28906288981656597,no_mentions,0.0,0.7335054278373718,1
2024-03-08,PRSO,89029,0.0892860972587132,0,-0.007509873373567788,0.09679597063228099,top25,0.6040126487612725,0.8033468700372256,40
2024-03-08,KORE,22132,-0.1954950839938715,0,-0.007509873373567788,-0.1879852106203037,bottom25,0.946811854839325,0.946811854839325,1
2024-03-08,ALPP,22179,-0.0802329987779746,0,-0.007509873373567788,-0.07272312540440681,bottom25,0.0420029683220655,0.7845357677927319,133
2024-03-08,OCGN,15132,0.0291675819366163,1,-0.007509873373567788,0.036677455310184084,top25,0.0871669091284275,0.7387710852925438,176
2024-03-08,CRKN,20422,-0.1063835111749625,0,-0.007509873373567788,-0.09887363780139471,top25,0.1435161645595844,0.7787530022008078,26
2024-03-08,JNVR,24072,0.0158720321839964,0,-0.007509873373567788,0.023381905557564187,bottom25,0.911391019821167,0.911391019821167,1
2024-03-08,TNXP,14107,0.0132572009403995,0,-0.007509873373567788,0.020767074313967286,top25,0.054244475869032,0.7868462957500635,208
2024-03-08,VLD,20402,0.4464701316336774,7,-0.007509873373567788,0.45398000500724517,top25,0.2055909425020217,0.802840090426458,20
2024-03-08,OPTT,91964,0.0204337450914005,0,-0.007509873373567788,0.02794361846496829,top25,0.1287945934704371,0.7510500413464409,91
2024-03-08,VIRI,20331,0.0798947944614474,0,-0.007509873373567788,0.08740466783501519,bottom25,0.0,0.7335054278373718,4
2024-03-08,OLPX,21949,0.0549449251586775,0,-0.007509873373567788,0.06245479853224529,no_mentions,0.7795227766036987,0.7795227766036987,1
2024-03-08,KULR,21412,-0.1052285850594841,3,-0.007509873373567788,-0.09771871168591631,top25,0.2075814164820171,0.7495197614701385,126
2024-03-08,MIGI,21947,0.0119757249680427,1,-0.007509873373567788,0.01948559834161049,top25,0.2656519247158881,0.7759971228929666,124
2024-03-08,KNW,23375,-0.2197298429419688,0,-0.007509873373567788,-0.212219969568401,bottom25,0.0,0.8672199249267578,2
2024-03-08,SLQT,19357,-0.0945277737399903,0,-0.007509873373567788,-0.08701790036642251,no_mentions,0.0,0.8107834756374359,2
2024-03-08,FGEN,15065,-0.0163938906255048,0,-0.007509873373567788,-0.00888401725193701,top25,0.3289049258737853,0.7966941767930984,33
2024-03-08,ICU,20841,0.0316445924700758,0,-0.007509873373567788,0.039154465843643585,top25,0.0386100014050801,0.7504373702813278,57
2024-03-08,VRME,19494,-0.0078815190008213,0,-0.007509873373567788,-0.0003716456272535116,bottom25,0.088700121641159,0.7965063452720642,10
2024-03-08,ISUN,16012,0.0493508058910141,0,-0.007509873373567788,0.05686067926458189,bottom25,-0.0249491780996322,0.840808629989624,4
2024-03-08,RNXT,21875,-0.0337089035275253,0,-0.007509873373567788,-0.02619903015395751,top25,0.1431572866994281,0.7478501488242233,43
2024-03-08,APDN,15057,-0.0285711829135016,0,-0.007509873373567788,-0.021061309539933813,bottom25,0.1202238901801731,0.7749730795621872,23
2024-03-08,CTM,23466,0.149667189308956,0,-0.007509873373567788,0.1571770626825238,top25,0.2135153749050238,0.7846241203839319,39
2024-03-08,LVO,17323,0.1835452842703526,0,-0.007509873373567788,0.1910551576439204,top25,0.3012835515869988,0.7764145247141521,27
2024-03-08,RCAT,21090,0.1394107986387673,0,-0.007509873373567788,0.14692067201233508,top25,0.3392883663376172,0.7762083062330882,48
2024-03-08,PEGY,25452,-0.1986487561746313,2,-0.007509873373567788,-0.1911388828010635,top25,0.1498747439611525,0.7706182113400213,21
2024-03-15,CRKN,20422,-0.2666675189207422,0,-0.023036882253282487,-0.2436306366674597,top25,0.1435161645595844,0.7787530022008078,26
2024-03-15,OLPX,21949,-0.0208336574741533,0,-0.023036882253282487,0.0022032247791291884,no_mentions,0.7795227766036987,0.7795227766036987,1
2024-03-15,GWAV,23227,-0.3935149143118633,0,-0.023036882253282487,-0.3704780320585808,top25,0.1609328168409842,0.8094264196852843,27
2024-03-15,MIGI,21947,-0.1656798495363527,0,-0.023036882253282487,-0.14264296728307022,top25,0.2656519247158881,0.7759971228929666,124
2024-03-15,EVA,15313,-0.4452902843098164,36,-0.023036882253282487,-0.4222534020565339,top25,-0.0227448230280595,0.7378388416737017,34
2024-03-15,KORE,22132,0.0497197968399787,0,-0.023036882253282487,0.0727566790932612,bottom25,0.946811854839325,0.946811854839325,1
2024-03-15,EAF,17672,-0.0722224623524226,0,-0.023036882253282487,-0.04918558009914012,no_mentions,-0.902265727519989,0.902265727519989,1
2024-03-15,OCGN,15132,0.0931177105451956,2,-0.023036882253282487,0.11615459279847809,top25,0.0871669091284275,0.7387710852925438,176
2024-03-15,ICU,20841,0.0466255469443899,2,-0.023036882253282487,0.06966242919767239,top25,0.0386100014050801,0.7504373702813278,57
2024-03-15,LODE,12840,0.0369398920443573,0,-0.023036882253282487,0.059976774297639784,top25,0.116394129594167,0.820498247198364,75
2024-03-15,AKTS,16625,-0.1383954446353665,0,-0.023036882253282487,-0.115358562382084,top25,0.071295736403,0.7803414610575656,82
2024-03-15,AMPE,12789,0.0030765253775588,0,-0.023036882253282487,0.026113407630841287,bottom25,0.074481249816956,0.7488030437628429,31
2024-03-15,KULR,21412,0.1285598837568116,3,-0.023036882253282487,0.1515967660100941,top25,0.2075814164820171,0.7495197614701385,126
2024-03-15,APDN,15057,-0.3235290919472884,0,-0.023036882253282487,-0.3004922096940059,bottom25,0.1202238901801731,0.7749730795621872,23
2024-03-15,FGEN,15065,0.0499998499999998,1,-0.023036882253282487,0.07303673225328228,top25,0.3289049258737853,0.7966941767930984,33
2024-03-15,VEEE,21782,-0.0243890456691647,0,-0.023036882253282487,-0.001352163415882214,bottom25,0.0,0.8321548998355865,2
2024-03-15,PRSO,89029,-0.191176555264811,3,-0.023036882253282487,-0.16813967301152852,top25,0.6040126487612725,0.8033468700372256,40
2024-03-15,RNXT,21875,-0.2325583879156204,0,-0.023036882253282487,-0.2095215056623379,top25,0.1431572866994281,0.7478501488242233,43
2024-03-15,CTM,23466,-0.228761955179388,0,-0.023036882253282487,-0.2057250729261055,top25,0.2135153749050238,0.7846241203839319,39
2024-03-15,RCAT,21090,-0.117647441628741,0,-0.023036882253282487,-0.09461055937545851,top25,0.3392883663376172,0.7762083062330882,48
2024-03-15,PEGY,25452,0.1180443283979817,0,-0.023036882253282487,0.14108121065126417,top25,0.1498747439611525,0.7706182113400213,21
2024-03-15,IOBT,22312,-0.0934064789415746,0,-0.023036882253282487,-0.07036959668829211,bottom25,0.0,0.945495903491974,1
2024-03-15,AEVA,19224,-0.2478786473164456,0,-0.023036882253282487,-0.2248417650631631,no_mentions,0.0,0.7335054278373718,1
2024-03-15,RXT,19576,-0.2805438023177328,0,-0.023036882253282487,-0.2575069200644503,no_mentions,0.6607410162687302,0.6607410162687302,2
2024-03-15,OPTT,91964,0.0262339882715645,0,-0.023036882253282487,0.04927087052484699,top25,0.1287945934704371,0.7510500413464409,91
2024-03-15,VIRI,20331,-0.1382116382773088,0,-0.023036882253282487,-0.11517475602402633,bottom25,0.0,0.7335054278373718,4
2024-03-15,AGRX,14645,-0.2711416632211827,0,-0.023036882253282487,-0.24810478096790023,bottom25,-0.048681728541851,0.785982628663381,16
2024-03-15,VTNR,78003,-0.0465122278675392,0,-0.023036882253282487,-0.023475345614256717,bottom25,0.1763008534908294,0.7437588274478912,8
2024-03-15,VLD,20402,0.1598129818056255,7,-0.023036882253282487,0.182849864058908,top25,0.2055909425020217,0.802840090426458,20
2024-03-15,SLS,92594,-0.1269851594514282,3,-0.023036882253282487,-0.1039482771981457,top25,0.0164121973514556,0.7630125386126311,75
2024-03-15,MDAI,20867,-0.106280386642,0,-0.023036882253282487,-0.08324350438871751,top25,0.2019475126266479,0.7433420589991978,25
2024-03-15,JAGX,15375,-0.1411033250303843,0,-0.023036882253282487,-0.11806644277710182,top25,0.1333366529186173,0.7686682644571577,101
2024-03-15,VRME,19494,0.016486035710296,0,-0.023036882253282487,0.039522917963578486,bottom25,0.088700121641159,0.7965063452720642,10
2024-03-15,SLQT,19357,-0.0934071401962632,0,-0.023036882253282487,-0.07037025794298071,no_mentions,0.0,0.8107834756374359,2
2024-03-15,KNW,23375,0.0432080048900902,0,-0.023036882253282487,0.06624488714337268,bottom25,0.0,0.8672199249267578,2
2024-03-15,HYLN,18539,-0.1195656541647306,0,-0.023036882253282487,-0.09652877191144811,no_mentions,0.1047413945198059,0.7635716795921326,6
2024-03-15,TNXP,14107,-0.142857108176409,0,-0.023036882253282487,-0.11982022592312652,top25,0.054244475869032,0.7868462957500635,208
2024-03-15,JNVR,24072,0.0390620467372428,0,-0.023036882253282487,0.062098928990525284,bottom25,0.911391019821167,0.911391019821167,1
2024-03-15,AMWL,19657,-0.1356310221956735,0,-0.023036882253282487,-0.11259413994239101,no_mentions,0.0,0.7645812630653381,1
2024-03-15,ISUN,16012,-0.1089103640053376,0,-0.023036882253282487,-0.08587348175205511,bottom25,-0.0249491780996322,0.840808629989624,4
2024-03-15,BKSY,19114,-0.1310346376601939,0,-0.023036882253282487,-0.10799775540691142,no_mentions,0.0,0.7335054278373718,1
2024-03-15,LVO,17323,-0.0160428808421919,0,-0.023036882253282487,0.006994001411090588,top25,0.3012835515869988,0.7764145247141521,27
2024-03-15,ALPP,22179,-0.0618213038395477,0,-0.023036882253282487,-0.038784421586265216,bottom25,0.0420029683220655,0.7845357677927319,133
2024-03-15,FFIE,19649,-0.2714278713377891,2,-0.023036882253282487,-0.24839098908450663,top25,0.0899232091272578,0.7705921131306771,68
2024-03-22,OPTT,91964,-0.0951595847023537,0,0.018952475561180515,-0.11411206026353421,top25,0.1287945934704371,0.7510500413464409,91
2024-03-22,JAGX,15375,0.0271437463862189,3,0.018952475561180515,0.008191270825038385,top25,0.1333366529186173,0.7686682644571577,101
2024-03-22,EVA,15313,0.0461871982450634,2,0.018952475561180515,0.027234722683882884,top25,-0.0227448230280595,0.7378388416737017,34
2024-03-22,AKTS,16625,0.0459980185926465,0,0.018952475561180515,0.027045543031465988,top25,0.071295736403,0.7803414610575656,82
2024-03-22,BKSY,19114,0.0555558969742766,0,0.018952475561180515,0.03660342141309608,no_mentions,0.0,0.7335054278373718,1
2024-03-22,AMWL,19657,-0.01022133033136,0,0.018952475561180515,-0.029173805892540514,no_mentions,0.0,0.7645812630653381,1
2024-03-22,AGRX,14645,0.0071824119399188,0,0.018952475561180515,-0.011770063621261715,bottom25,-0.048681728541851,0.785982628663381,16
2024-03-22,FFIE,19649,0.3591321544135939,1,0.018952475561180515,0.3401796788524134,top25,0.0899232091272578,0.7705921131306771,68
2024-03-22,GWAV,23227,-0.5970296489637352,1,0.018952475561180515,-0.6159821245249157,top25,0.1609328168409842,0.8094264196852843,27
2024-03-22,VTNR,78003,0.130080933531977,0,0.018952475561180515,0.11112845797079648,bottom25,0.1763008534908294,0.7437588274478912,8
2024-03-22,ISUN,16012,0.1194448002392594,0,0.018952475561180515,0.10049232467807888,bottom25,-0.0249491780996322,0.840808629989624,4
2024-03-22,PEGY,25452,-0.040724305844294,0,0.018952475561180515,-0.05967678140547451,top25,0.1498747439611525,0.7706182113400213,21
2024-03-22,LVO,17323,-0.017940234065,0,0.018952475561180515,-0.03689270962618052,top25,0.3012835515869988,0.7764145247141521,27
2024-03-22,RCAT,21090,0.026665782540393,0,0.018952475561180515,0.007713306979212485,top25,0.3392883663376172,0.7762083062330882,48
2024-03-22,HYLN,18539,-0.080246928795201,0,0.018952475561180515,-0.09919940435638151,no_mentions,0.1047413945198059,0.7635716795921326,6
2024-03-22,EAF,17672,-0.1317371007812001,0,0.018952475561180515,-0.15068957634238062,no_mentions,-0.902265727519989,0.902265727519989,1
2024-03-22,ICU,20841,-0.0642432935419119,0,0.018952475561180515,-0.08319576910309241,top25,0.0386100014050801,0.7504373702813278,57
2024-03-22,SLS,92594,-0.0272731688983052,2,0.018952475561180515,-0.04622564445948572,top25,0.0164121973514556,0.7630125386126311,75
2024-03-22,CTM,23466,0.0526308475957435,0,0.018952475561180515,0.03367837203456298,top25,0.2135153749050238,0.7846241203839319,39
2024-03-22,RNXT,21875,0.0757570665452713,0,0.018952475561180515,0.05680459098409078,top25,0.1431572866994281,0.7478501488242233,43
2024-03-22,APDN,15057,0.3559786355296579,0,0.018952475561180515,0.3370261599684774,bottom25,0.1202238901801731,0.7749730795621872,23
2024-03-22,IOBT,22312,0.0606067569921091,0,0.018952475561180515,0.041654281430928586,bottom25,0.0,0.945495903491974,1
2024-03-22,SLQT,19357,0.042424335255651,0,0.018952475561180515,0.023471859694470486,no_mentions,0.0,0.8107834756374359,2
2024-03-22,KNW,23375,-0.0064171478371171,0,0.018952475561180515,-0.025369623398297615,bottom25,0.0,0.8672199249267578,2
2024-03-22,OLPX,21949,-0.0744680533952389,0,0.018952475561180515,-0.09342052895641942,no_mentions,0.7795227766036987,0.7795227766036987,1
2024-03-22,MIGI,21947,0.021276693311317,1,0.018952475561180515,0.002324217750136484,top25,0.2656519247158881,0.7759971228929666,124
2024-03-22,LODE,12840,-0.0842240842925549,0,0.018952475561180515,-0.10317655985373542,top25,0.116394129594167,0.820498247198364,75
2024-03-22,AMPE,12789,0.0245398285729243,0,0.018952475561180515,0.005587353011743786,bottom25,0.074481249816956,0.7488030437628429,31
2024-03-22,KULR,21412,0.3527507429410335,11,0.018952475561180515,0.33379826737985296,top25,0.2075814164820171,0.7495197614701385,126
2024-03-22,ALPP,22179,-0.0446029074970839,0,0.018952475561180515,-0.06355538305826441,bottom25,0.0420029683220655,0.7845357677927319,133
2024-03-22,VLD,20402,0.2762934917877409,5,0.018952475561180515,0.25734101622656036,top25,0.2055909425020217,0.802840090426458,20
2024-03-22,VIRI,20331,0.4383634678018311,0,0.018952475561180515,0.4194109922406506,bottom25,0.0,0.7335054278373718,4
2024-03-22,OCGN,15132,0.5185193963501034,2,0.018952475561180515,0.49956692078892284,top25,0.0871669091284275,0.7387710852925438,176
2024-03-22,CRKN,20422,-0.0340915733894249,0,0.018952475561180515,-0.05304404895060542,top25,0.1435161645595844,0.7787530022008078,26
2024-03-22,IHRT,18845,-0.1323810563978981,0,0.018952475561180515,-0.15133353195907862,no_mentions,0.6067202091217041,0.6067202091217041,1
2024-03-22,RXT,19576,-0.0314454474178127,0,0.018952475561180515,-0.05039792297899322,no_mentions,0.6607410162687302,0.6607410162687302,2
2024-03-22,AEVA,19224,0.017325,0,0.018952475561180515,-0.001627475561180515,no_mentions,0.0,0.7335054278373718,1
2024-03-22,VEEE,21782,-0.0166654788285366,0,0.018952475561180515,-0.03561795438971711,bottom25,0.0,0.8321548998355865,2
2024-03-22,VRME,19494,0.142856355317525,0,0.018952475561180515,0.12390387975634448,bottom25,0.088700121641159,0.7965063452720642,10
2024-03-22,JNVR,24072,0.0902263430718115,0,0.018952475561180515,0.07127386751063099,bottom25,0.911391019821167,0.911391019821167,1
2024-03-22,KORE,22132,0.0714372947349759,0,0.018952475561180515,0.05248481917379538,bottom25,0.946811854839325,0.946811854839325,1
2024-03-22,PRSO,89029,-0.1393941992918024,0,0.018952475561180515,-0.15834667485298293,top25,0.6040126487612725,0.8033468700372256,40
2024-03-22,TNXP,14107,0.077881558306321,0,0.018952475561180515,0.058929082745140485,top25,0.054244475869032,0.7868462957500635,208
2024-03-29,AMPE,12789,-0.4491018259212868,0,0.025730048539645445,-0.4748318744609322,bottom25,0.074481249816956,0.7488030437628429,31
2024-03-29,VRME,19494,0.0257350669323157,0,0.025730048539645445,5.018392670256416e-06,bottom25,0.088700121641159,0.7965063452720642,10
2024-03-29,OPTT,91964,-0.0221403921791558,0,0.025730048539645445,-0.04787044071880124,top25,0.1287945934704371,0.7510500413464409,91
2024-03-29,JAGX,15375,0.2503477088656445,5,0.025730048539645445,0.22461766032599906,top25,0.1333366529186173,0.7686682644571577,101
2024-03-29,KNW,23375,-0.075297836637818,0,0.025730048539645445,-0.10102788517746344,bottom25,0.0,0.8672199249267578,2
2024-03-29,EVA,15313,0.0119565784176933,2,0.025730048539645445,-0.013773470121952144,top25,-0.0227448230280595,0.7378388416737017,34
2024-03-29,VIRI,20331,0.0474422286100817,0,0.025730048539645445,0.02171218007043626,bottom25,0.0,0.7335054278373718,4
2024-03-29,ISUN,16012,0.2406949435962129,0,0.025730048539645445,0.21496489505656746,bottom25,-0.0249491780996322,0.840808629989624,4
2024-03-29,APDN,15057,-0.1783570630108027,0,0.025730048539645445,-0.20408711155044815,bottom25,0.1202238901801731,0.7749730795621872,23
2024-03-29,RXT,19576,0.0259734673695886,0,0.025730048539645445,0.00024341882994315459,no_mentions,0.6607410162687302,0.6607410162687302,2
2024-03-29,ICU,20841,-0.0803051958623937,1,0.025730048539645445,-0.10603524440203914,top25,0.0386100014050801,0.7504373702813278,57
2024-03-29,IOBT,22312,-0.0114296687406015,0,0.025730048539645445,-0.037159717280246946,bottom25,0.0,0.945495903491974,1
2024-03-29,EAF,17672,-0.0482745346825007,0,0.025730048539645445,-0.07400458322214615,no_mentions,-0.902265727519989,0.902265727519989,1
2024-03-29,TNXP,14107,-0.4624276579457687,0,0.025730048539645445,-0.4881577064854141,top25,0.054244475869032,0.7868462957500635,208
2024-03-29,VEEE,21782,-0.2711023038392373,0,0.025730048539645445,-0.2968323523788827,bottom25,0.0,0.8321548998355865,2
2024-03-29,OLPX,21949,0.1034482062649999,0,0.025730048539645445,0.07771815772535445,no_mentions,0.7795227766036987,0.7795227766036987,1
2024-03-29,AMWL,19657,-0.0800045763962064,0,0.025730048539645445,-0.10573462493585184,no_mentions,0.0,0.7645812630653381,1
2024-03-29,FFIE,19649,-0.2406982579680251,0,0.025730048539645445,-0.2664283065076706,top25,0.0899232091272578,0.7705921131306771,68
2024-03-29,SLS,92594,-0.0560757663102896,3,0.025730048539645445,-0.08180581484993504,top25,0.0164121973514556,0.7630125386126311,75
2024-03-29,LODE,12840,0.0108370893258797,0,0.025730048539645445,-0.014892959213765745,top25,0.116394129594167,0.820498247198364,75
2024-03-29,BKSY,19114,0.0225558827632166,0,0.025730048539645445,-0.0031741657764288445,no_mentions,0.0,0.7335054278373718,1
2024-03-29,KULR,21412,0.8181800987367025,17,0.025730048539645445,0.792450050197057,top25,0.2075814164820171,0.7495197614701385,126
2024-03-29,PEGY,25452,0.0691820361528325,0,0.025730048539645445,0.043451987613187054,top25,0.1498747439611525,0.7706182113400213,21
2024-03-29,SLQT,19357,0.1162802688381876,0,0.025730048539645445,0.09055022029854215,no_mentions,0.0,0.8107834756374359,2
2024-03-29,MIGI,21947,0.0624996388015208,0,0.025730048539645445,0.03676959026187535,top25,0.2656519247158881,0.7759971228929666,124
2024-03-29,AKTS,16625,0.0397535765033303,0,0.025730048539645445,0.014023527963684855,top25,0.071295736403,0.7803414610575656,82
2024-03-29,KORE,22132,-0.0440855605737977,0,0.025730048539645445,-0.06981560911344314,bottom25,0.946811854839325,0.946811854839325,1
2024-03-29,CRKN,20422,0.00672261513954,0,0.025730048539645445,-0.019007433400105446,top25,0.1435161645595844,0.7787530022008078,26
2024-03-29,RCAT,21090,-0.0064929653080346,0,0.025730048539645445,-0.032223013847680046,top25,0.3392883663376172,0.7762083062330882,48
2024-03-29,IHRT,18845,0.0104720549879999,0,0.025730048539645445,-0.015257993551645544,no_mentions,0.6067202091217041,0.6067202091217041,1
2024-03-29,RNXT,21875,-0.0563381715724585,0,0.025730048539645445,-0.08206822011210393,top25,0.1431572866994281,0.7478501488242233,43
2024-03-29,VLD,20402,-0.1562967242334857,12,0.025730048539645445,-0.18202677277313115,top25,0.2055909425020217,0.802840090426458,20
2024-03-29,AGRX,14645,0.101115,0,0.025730048539645445,0.07538495146035455,bottom25,-0.048681728541851,0.785982628663381,16
2024-03-29,OCGN,15132,2.0662182853570243e-08,2,0.025730048539645445,-0.02573002787746259,top25,0.0871669091284275,0.7387710852925438,176
2024-03-29,HYLN,18539,0.1812083462291853,0,0.025730048539645445,0.15547829768953986,no_mentions,0.1047413945198059,0.7635716795921326,6
2024-03-29,GWAV,23227,-0.0090086108282629,1,0.025730048539645445,-0.03473865936790835,top25,0.1609328168409842,0.8094264196852843,27
2024-03-29,VTNR,78003,0.0071945334310754,0,0.025730048539645445,-0.018535515108570044,bottom25,0.1763008534908294,0.7437588274478912,8
2024-03-29,LVO,17323,-0.0441184011523263,0,0.025730048539645445,-0.06984844969197174,top25,0.3012835515869988,0.7764145247141521,27
2024-03-29,PRSO,89029,0.1408446240891281,0,0.025730048539645445,0.11511457554948265,top25,0.6040126487612725,0.8033468700372256,40
2024-03-29,ALPP,22179,-7.4224329194017e-07,0,0.025730048539645445,-0.025730790782937385,bottom25,0.0420029683220655,0.7845357677927319,133
2024-03-29,JNVR,24072,-0.1724139993843259,0,0.025730048539645445,-0.19814404792397133,bottom25,0.911391019821167,0.911391019821167,1
2024-03-29,CTM,23466,-0.0707140807042762,0,0.025730048539645445,-0.09644412924392165,top25,0.2135153749050238,0.7846241203839319,39
2024-04-05,EAF,17672,0.0942027959111038,0,-0.02756005393990657,0.12176284985101037,no_mentions,-0.902265727519989,0.902265727519989,1
2024-04-05,JNVR,24072,-0.0083329743042892,0,-0.02756005393990657,0.019227079635617372,bottom25,0.911391019821167,0.911391019821167,1
2024-04-05,VRME,19494,0.0681726567766831,0,-0.02756005393990657,0.09573271071658968,bottom25,0.088700121641159,0.7965063452720642,10
2024-04-05,RCAT,21090,0.0209151017054338,0,-0.02756005393990657,0.04847515564534037,top25,0.3392883663376172,0.7762083062330882,48
2024-04-05,ALPP,22179,0.1001415092979769,0,-0.02756005393990657,0.12770156323788345,bottom25,0.0420029683220655,0.7845357677927319,133
2024-04-05,TNXP,14107,-0.0677414676917362,0,-0.02756005393990657,-0.040181413751829625,top25,0.054244475869032,0.7868462957500635,208
2024-04-05,LODE,12840,-0.0929083547565893,0,-0.02756005393990657,-0.06534830081668273,top25,0.116394129594167,0.820498247198364,75
2024-04-05,RXT,19576,0.1202516438786847,0,-0.02756005393990657,0.14781169781859127,no_mentions,0.6607410162687302,0.6607410162687302,2
2024-04-05,RNXT,21875,-0.1380593036570908,0,-0.02756005393990657,-0.11049924971718422,top25,0.1431572866994281,0.7478501488242233,43
2024-04-05,BKSY,19114,0.0147050060234457,0,-0.02756005393990657,0.04226505996335227,no_mentions,0.0,0.7335054278373718,1
2024-04-05,CRKN,20422,-0.1118527254173603,0,-0.02756005393990657,-0.08429267147745373,top25,0.1435161645595844,0.7787530022008078,26
2024-04-05,AMWL,19657,-0.1118789696639117,0,-0.02756005393990657,-0.08431891572400513,no_mentions,0.0,0.7645812630653381,1
2024-04-05,OCGN,15132,0.1158537654778892,2,-0.02756005393990657,0.14341381941779577,top25,0.0871669091284275,0.7387710852925438,176
2024-04-05,VLD,20402,0.0193142198368689,4,-0.02756005393990657,0.04687427377677547,top25,0.2055909425020217,0.802840090426458,20
2024-04-05,PRSO,89029,-0.1234560886007817,0,-0.02756005393990657,-0.09589603466087512,top25,0.6040126487612725,0.8033468700372256,40
2024-04-05,KORE,22132,-0.0979546591967684,0,-0.02756005393990657,-0.07039460525686184,bottom25,0.946811854839325,0.946811854839325,1
2024-04-05,VIRI,20331,-0.044040887087835,0,-0.02756005393990657,-0.016480833147928427,bottom25,0.0,0.7335054278373718,4
2024-04-05,ISUN,16012,-0.0879997670334955,0,-0.02756005393990657,-0.060439713093588934,bottom25,-0.0249491780996322,0.840808629989624,4
2024-04-05,IOBT,22312,-0.08670507016058,0,-0.02756005393990657,-0.05914501622067343,bottom25,0.0,0.945495903491974,1
2024-04-05,MIGI,21947,-0.1699342036136513,0,-0.02756005393990657,-0.14237414967374473,top25,0.2656519247158881,0.7759971228929666,124
2024-04-05,CTM,23466,0.0568788524531715,0,-0.02756005393990657,0.08443890639307808,top25,0.2135153749050238,0.7846241203839319,39
2024-04-05,EVA,15313,-0.0683927674813328,0,-0.02756005393990657,-0.04083271354142623,top25,-0.0227448230280595,0.7378388416737017,34
2024-04-05,FGEN,15065,-0.2499997960692686,0,-0.02756005393990657,-0.22243974212936202,top25,0.3289049258737853,0.7966941767930984,33
2024-04-05,APDN,15057,-0.0485362835980082,0,-0.02756005393990657,-0.020976229658101628,bottom25,0.1202238901801731,0.7749730795621872,23
2024-04-05,VTNR,78003,-0.0714286779690441,0,-0.02756005393990657,-0.043868624029137535,bottom25,0.1763008534908294,0.7437588274478912,8
2024-04-05,FFIE,19649,-0.2160001281733282,0,-0.02756005393990657,-0.18844007423342163,top25,0.0899232091272578,0.7705921131306771,68
2024-04-05,PEGY,25452,-0.0147050491896725,0,-0.02756005393990657,0.01285500475023407,top25,0.1498747439611525,0.7706182113400213,21
2024-04-05,AKTS,16625,-0.0241917260542231,0,-0.02756005393990657,0.003368327885683472,top25,0.071295736403,0.7803414610575656,82
2024-04-05,KULR,21412,0.540788794406555,36,-0.02756005393990657,0.5683488483464616,top25,0.2075814164820171,0.7495197614701385,126
